Symbol,Quantity,OpenDate,OpenPrice,DollarCost,CloseDate,ClosePrice,ClosingAmount,GainLoss,
GOOG Apr 17 '20 $1100 Put,2,04/06/2020,16.00,3201.03,04/18/2020,0.00,0.00,-3201.03,
GOOG Apr 17 '20 $1100 Put,3,04/07/2020,5.10,1531.55,04/18/2020,0.00,0.00,-1531.55,
GOOG Apr 24 '20 $1200 Put,5,04/21/2020,13.33,6667.58,04/21/2020,16.00,7997.23,1329.65,
GOOG Apr 24 '20 $1200 Put,5,04/20/2020,3.60,1802.58,04/21/2020,18.00,8997.21,7194.63,
GOOG Apr 24 '20 $1200 Put,5,04/22/2020,1.90,952.58,04/25/2020,0.00,0.00,-952.58,
GOOG Apr 24 '20 $1200 Put,5,04/23/2020,0.50,252.58,04/25/2020,0.00,0.00,-252.58,
GOOG May 15 '20 $1360 Call,5,05/14/2020,3.20,1602.58,05/15/2020,2.80,1397.38,-205.20,
GOOG May 22 '20 $1380 Put,10,05/21/2020,4.00,4005.16,05/21/2020,5.00,4994.71,989.54,
GOOG May 22 '20 $1380 Put,5,05/21/2020,3.40,1702.58,05/21/2020,2.80,1397.38,-305.20,
GOOG Jun 26 '20 $1390 Call,10,06/26/2020,0.15,155.16,06/27/2020,0.00,0.00,-155.16,
GOOG Jul 02 '20 $1450 Call,10,07/01/2020,5.20,5205.16,07/01/2020,3.40,3394.74,-1810.42,
GOOG Jul 02 '20 $1465 Call,10,07/02/2020,2.75,2755.16,07/02/2020,2.50,2494.76,-260.40,
GOOG Jul 17 '20 $1550 Call,3,07/10/2020,11.30,3391.55,07/13/2020,36.50,10948.20,7556.65,
GOOG Jul 17 '20 $1580 Call,3,07/13/2020,20.00,6001.55,07/13/2020,17.20,5158.33,-843.22,
GOOG Jul 17 '20 $1580 Call,3,07/13/2020,18.55,5566.55,07/13/2020,18.60,5578.32,11.77,
GOOG Jul 17 '20 $1580 Call,2,07/13/2020,16.30,3261.03,07/13/2020,21.00,4198.87,937.84,
GOOG Jul 24 '20 $1550 Call,3,07/23/2020,2.91,874.55,07/23/2020,3.60,1078.42,203.87,
GOOG Jul 24 '20 $1600 Call,1,07/20/2020,11.25,1125.52,07/20/2020,11.80,1179.46,53.94,
GOOG Jul 24 '20 $1600 Call,1,07/20/2020,11.25,1125.52,07/20/2020,10.92,1091.46,-34.06,
GOOG Jul 24 '20 $1600 Call,2,07/20/2020,7.32,1465.03,07/20/2020,9.00,1798.92,333.89,
GOOG Jul 24 '20 $1600 Call,1,07/21/2020,10.88,1088.52,07/21/2020,11.25,1124.46,35.94,
GOOG Aug 21 '20 $1610 Call,10,08/21/2020,2.20,2205.14,08/22/2020,0.00,0.00,-2205.14,
GOOG Aug 21 '20 $1610 Call,5,08/21/2020,1.30,652.57,08/22/2020,0.00,0.00,-652.57,
GOOG Aug 21 '20 $1610 Call,5,08/21/2020,0.90,452.57,08/22/2020,0.00,0.00,-452.57,
JETS Jun 19 '20 $15 Call,20,04/28/2020,1.10,2210.33,04/29/2020,1.45,2889.57,679.24,
JPM Jun 12 '20 $102 Call,20,06/02/2020,1.73,3470.33,06/03/2020,2.70,5389.51,1919.18,
JPM Jun 19 '20 $102 Call,20,06/15/2020,1.29,2590.33,06/15/2020,1.13,2249.58,-340.75,
JPM Jul 02 '20 $104 Call,30,06/22/2020,1.06,3195.49,06/25/2020,0.82,2444.39,-751.10,
JPM Jul 02 '20 $104 Call,20,06/24/2020,0.52,1050.33,06/25/2020,0.82,1629.60,579.27,
JPM Jul 02 '20 $104 Call,2,06/25/2020,0.77,155.03,06/26/2020,0.30,58.96,-96.07,
JPM Jul 02 '20 $104 Call,1,06/25/2020,0.76,76.52,06/26/2020,0.30,29.48,-47.04,
JPM Jul 02 '20 $104 Call,1,06/25/2020,0.77,77.52,06/26/2020,0.30,29.48,-48.04,
JPM Jul 02 '20 $104 Call,2,06/25/2020,0.77,155.03,06/26/2020,0.30,58.96,-96.07,
JPM Jul 02 '20 $104 Call,4,06/25/2020,0.76,306.07,06/26/2020,0.30,117.92,-188.14,
JPM Jul 02 '20 $104 Call,10,06/25/2020,0.77,775.16,06/26/2020,0.30,294.81,-480.35,
JPM Jul 02 '20 $104 Call,20,06/25/2020,0.77,1550.33,06/26/2020,0.30,589.62,-960.71,
JPM Jul 10 '20 $98 Call,20,06/30/2020,1.00,2010.33,07/10/2020,0.03,49.63,-1960.70,
JPM Jul 17 '20 $98 Call,10,07/10/2020,1.75,1755.16,07/13/2020,3.41,3404.74,1649.58,
JPM Jul 17 '20 $98 Call,6,07/10/2020,1.75,1053.10,07/14/2020,1.77,1058.87,5.77,
JPM Jul 17 '20 $98 Call,4,07/10/2020,1.75,702.07,07/14/2020,1.77,705.91,3.85,
JPM Jul 31 '20 $105 Call,20,07/21/2020,0.69,1390.33,08/01/2020,0.00,0.00,-1390.33,
JPM Jul 31 '20 $105 Call,10,07/22/2020,0.24,245.16,08/01/2020,0.00,0.00,-245.16,
JPM Aug 07 '20 $100 Call,80,08/04/2020,0.15,1241.11,08/08/2020,0.00,0.00,-1241.11,
JPM Aug 07 '20 $105 Call,40,07/27/2020,0.22,900.66,08/08/2020,0.00,0.00,-900.66,
JPM Aug 07 '20 $105 Call,30,07/29/2020,0.26,795.49,08/08/2020,0.00,0.00,-795.49,
JPM Aug 07 '20 $105 Call,30,07/30/2020,0.16,495.49,08/08/2020,0.00,0.00,-495.49,
JPM Aug 07 '20 $105 Call,100,07/30/2020,0.13,1351.64,08/08/2020,0.00,0.00,-1351.64,
JPM Aug 14 '20 $102 Call,3,08/07/2020,0.34,103.54,08/11/2020,3.30,988.43,884.89,
JPM Aug 14 '20 $102 Call,22,08/07/2020,0.34,759.31,08/11/2020,3.31,7270.49,6511.18,
JPM Aug 14 '20 $102 Call,50,08/07/2020,0.34,1725.70,08/11/2020,2.50,12473.93,10748.23,
JPM Aug 14 '20 $102 Call,25,08/07/2020,0.34,862.85,08/11/2020,3.37,8411.92,7549.07,
JPM Aug 21 '20 $110 Call,30,08/11/2020,0.83,2505.42,08/11/2020,0.87,2594.47,89.05,
JPM Aug 21 '20 $110 Call,1,08/11/2020,0.99,99.51,08/11/2020,0.82,81.48,-18.03,
JPM Aug 21 '20 $110 Call,2,08/11/2020,0.99,199.03,08/11/2020,0.82,162.96,-36.06,
JPM Aug 21 '20 $110 Call,7,08/11/2020,0.99,696.60,08/11/2020,0.82,570.38,-126.22,
JPM Aug 21 '20 $110 Call,17,08/11/2020,0.99,1691.74,08/11/2020,0.82,1385.20,-306.54,
JPM Aug 21 '20 $110 Call,10,08/11/2020,0.99,995.14,08/11/2020,0.82,814.82,-180.32,
JPM Aug 21 '20 $110 Call,3,08/11/2020,0.99,298.54,08/11/2020,0.82,244.45,-54.09,
JPM Aug 21 '20 $110 Call,20,08/11/2020,0.73,1470.28,08/22/2020,0.00,0.00,-1470.28,
JPM Aug 21 '20 $110 Call,20,08/14/2020,0.29,590.28,08/22/2020,0.00,0.00,-590.28,
JPM Aug 28 '20 $102 Call,2,08/24/2020,0.62,125.03,08/25/2020,0.81,160.96,35.94,
JPM Aug 28 '20 $102 Call,2,08/24/2020,0.62,125.03,08/25/2020,0.81,160.96,35.94,
JPM Aug 28 '20 $102 Call,6,08/24/2020,0.62,375.08,08/25/2020,0.81,482.89,107.81,
JPM Aug 28 '20 $102 Call,4,08/24/2020,0.62,250.06,08/25/2020,0.81,321.93,71.87,
JPM Aug 28 '20 $102 Call,3,08/24/2020,0.62,187.54,08/25/2020,0.81,241.45,53.91,
JPM Aug 28 '20 $102 Call,3,08/24/2020,0.62,187.54,08/25/2020,0.81,241.45,53.91,
JPM Aug 28 '20 $102 Call,15,08/25/2020,1.14,1717.71,08/25/2020,0.64,952.24,-765.47,
JPM Aug 28 '20 $105 Call,6,08/27/2020,0.16,99.08,08/28/2020,0.01,2.90,-96.18,
JPM Aug 28 '20 $105 Call,94,08/27/2020,0.16,1552.31,08/29/2020,0.00,0.00,-1552.31,
JPM Aug 28 '20 $105 Call,100,08/28/2020,0.03,351.39,08/29/2020,0.00,0.00,-351.39,
JPM Sep 11 '20 $104 Call,25,09/08/2020,0.56,1412.85,09/12/2020,0.00,0.00,-1412.85,
JPM Oct 23 '20 $104 Call,48,10/20/2020,0.27,1320.67,10/22/2020,0.38,1799.20,478.53,
JPM Oct 23 '20 $104 Call,2,10/20/2020,0.27,55.03,10/22/2020,0.38,74.97,19.94,
JPM Oct 23 '20 $104 Call,25,10/22/2020,0.27,687.85,10/23/2020,0.70,1737.06,1049.22,
JPM Oct 23 '20 $104 Call,25,10/22/2020,0.27,687.85,10/25/2020,0.00,0.00,-687.85,
KO Jun 26 '20 $52 Call,100,06/10/2020,0.28,2851.64,06/27/2020,0.00,0.00,-2851.64,
LYFT,2000,12/26/2019,45.70,91400.00,01/14/2020,47.66,95317.75,3917.75,
MCD Jun 05 '20 $190 Call,10,05/27/2020,1.40,1405.16,05/28/2020,1.54,1534.78,129.62,
MDB Jun 19 '20 $210 Call,10,06/08/2020,3.80,3805.16,06/08/2020,5.20,5194.70,1389.54,
MDB Jun 19 '20 $220 Call,10,06/08/2020,2.90,2905.16,06/10/2020,3.51,3504.74,599.57,
MDB,1000,12/17/2019,130.93,130930.00,01/09/2020,150.76,150753.35,19823.35,
MDB,1000,01/30/2020,164.61,164609.30,01/30/2020,165.64,165636.44,1027.14,
MGM Aug 21 '20 $27 Call,100,08/10/2020,0.17,1751.39,08/10/2020,0.17,1648.37,-103.02,
MSFT Sep 11 '20 $215 Call,10,09/08/2020,1.37,1375.14,09/09/2020,1.82,1814.80,439.66,
MSFT Sep 11 '20 $215 Call,4,09/08/2020,1.37,550.06,09/09/2020,1.84,733.92,183.86,
MSFT Sep 11 '20 $215 Call,4,09/08/2020,1.37,550.06,09/09/2020,1.84,733.92,183.86,
MSFT Sep 11 '20 $215 Call,2,09/08/2020,1.37,275.03,09/09/2020,1.84,366.96,91.93,
MSFT Sep 11 '20 $215 Call,10,09/08/2020,1.04,1045.14,09/09/2020,2.29,2284.79,1239.65,
MU Jul 02 '20 $55 Call,100,06/26/2020,0.27,2751.64,07/04/2020,0.00,0.00,-2751.64,
MU Jul 02 '20 $61 Call,200,06/22/2020,0.24,4903.28,07/04/2020,0.00,0.00,-4903.28,
MU Jul 02 '20 $65 Call,100,06/22/2020,0.09,951.64,07/04/2020,0.00,0.00,-951.64,
MU Jul 17 '20 $55 Call,3,06/29/2020,0.62,187.55,07/18/2020,0.00,0.00,-187.55,
MU Jul 17 '20 $55 Call,47,06/29/2020,0.63,2985.27,07/18/2020,0.00,0.00,-2985.27,
MU Jul 17 '20 $55 Call,50,07/02/2020,0.37,1875.82,07/18/2020,0.00,0.00,-1875.82,
MU Jul 31 '20 $53 Call,5,07/24/2020,0.45,227.58,07/27/2020,0.38,187.40,-40.18,
MU Jul 31 '20 $53 Call,4,07/24/2020,0.45,182.07,07/27/2020,0.38,149.92,-32.14,
MU Jul 31 '20 $53 Call,2,07/27/2020,0.31,63.03,07/27/2020,0.38,74.96,11.93,
MU Jul 31 '20 $53 Call,4,07/24/2020,0.45,182.07,07/27/2020,0.38,149.92,-32.14,
MU Jul 31 '20 $53 Call,25,07/24/2020,0.45,1137.91,07/27/2020,0.38,937.02,-200.89,
MU Jul 31 '20 $53 Call,9,07/27/2020,0.31,283.65,07/27/2020,0.38,337.33,53.68,
MU Jul 31 '20 $53 Call,17,07/27/2020,0.37,637.78,07/27/2020,0.38,637.17,-0.61,
MU Jul 31 '20 $53 Call,3,07/27/2020,0.37,112.55,07/27/2020,0.38,112.44,-0.11,
MU Jul 31 '20 $53 Call,8,07/27/2020,0.31,252.13,07/27/2020,0.38,299.85,47.71,
MU Jul 31 '20 $53 Call,11,07/27/2020,0.31,346.68,07/27/2020,0.38,412.29,65.61,
MU Jul 31 '20 $53 Call,2,07/24/2020,0.45,91.03,07/27/2020,0.39,76.96,-14.07,
MU Jul 31 '20 $53 Call,50,07/27/2020,0.41,2075.82,07/28/2020,0.12,574.07,-1501.75,
MU Jul 31 '20 $54 Call,25,07/16/2020,0.62,1562.91,07/21/2020,0.91,2261.99,699.08,
MU Jul 31 '20 $54 Call,25,07/22/2020,0.45,1137.91,07/23/2020,1.51,3761.96,2624.05,
MU Jul 31 '20 $54 Call,25,07/16/2020,0.62,1562.91,07/23/2020,1.00,2486.98,924.07,
MU Jul 31 '20 $54 Call,20,07/23/2020,0.77,1550.33,07/23/2020,0.72,1429.60,-120.73,
MU Jul 31 '20 $54 Call,25,07/23/2020,1.11,2787.91,07/23/2020,1.09,2711.98,-75.93,
MU Jul 31 '20 $54 Call,20,07/23/2020,0.98,1970.33,07/23/2020,0.81,1609.60,-360.73,
MU Jul 31 '20 $54 Call,1,07/17/2020,0.37,37.52,07/23/2020,1.35,134.48,96.96,
MU Jul 31 '20 $54 Call,24,07/17/2020,0.37,900.39,07/23/2020,1.35,3227.49,2327.09,
MU Aug 07 '20 $52 Call,40,07/30/2020,0.44,1780.66,08/08/2020,0.00,0.00,-1780.66,
MU Aug 07 '20 $52 Call,40,07/31/2020,0.41,1660.66,08/08/2020,0.00,0.00,-1660.66,
MU Aug 07 '20 $52 Call,20,07/31/2020,0.37,750.33,08/08/2020,0.00,0.00,-750.33,
MU Aug 14 '20 $53 Call,5,08/06/2020,0.28,142.57,08/07/2020,0.08,37.42,-105.15,
MU Aug 14 '20 $53 Call,95,08/06/2020,0.28,2708.82,08/15/2020,0.00,0.00,-2708.82,
MU Aug 14 '20 $53 Call,150,08/07/2020,0.09,1427.08,08/15/2020,0.00,0.00,-1427.09,
NFLX Apr 09 '20 $400 Call,10,03/05/2020,13.00,13005.16,03/11/2020,6.20,6194.68,-6810.49,
NFLX Apr 09 '20 $400 Call,5,03/09/2020,7.80,3902.58,03/11/2020,6.20,3097.34,-805.24,
NFLX Apr 17 '20 $390 Call,6,03/12/2020,5.90,3543.10,03/13/2020,6.50,3896.80,353.71,
NFLX Apr 17 '20 $390 Call,4,03/12/2020,5.90,2362.07,03/13/2020,6.50,2597.87,235.80,
NFLX Apr 17 '20 $390 Call,20,03/12/2020,7.40,14810.33,03/13/2020,6.50,12989.34,-1820.98,
NFLX Apr 17 '20 $390 Call,20,03/16/2020,6.50,13010.33,03/18/2020,5.00,9989.41,-3020.92,
NFLX May 29 '20 $410 Call,1,05/29/2020,5.20,520.52,05/29/2020,6.00,599.47,78.95,
NFLX May 29 '20 $410 Call,2,05/29/2020,5.20,1041.03,05/29/2020,6.00,1198.94,157.90,
NFLX May 29 '20 $410 Call,1,05/29/2020,5.20,520.52,05/29/2020,6.00,599.47,78.95,
NFLX May 29 '20 $410 Call,3,05/29/2020,5.20,1561.55,05/29/2020,6.00,1798.41,236.86,
NFLX May 29 '20 $410 Call,1,05/29/2020,5.20,520.52,05/29/2020,6.00,599.47,78.95,
NFLX May 29 '20 $410 Call,1,05/29/2020,5.20,520.52,05/29/2020,6.00,599.47,78.95,
NFLX May 29 '20 $410 Call,1,05/29/2020,5.20,520.52,05/29/2020,6.00,599.47,78.95,
NFLX May 29 '20 $420 Call,8,05/28/2020,2.78,2228.13,05/28/2020,2.26,1803.81,-424.32,
NFLX May 29 '20 $420 Call,2,05/28/2020,2.78,557.03,05/28/2020,2.29,456.95,-100.08,
NFLX May 29 '20 $420 Call,3,05/28/2020,3.71,1114.55,05/28/2020,4.60,1378.41,263.87,
NFLX May 29 '20 $420 Call,3,05/28/2020,3.74,1123.55,05/28/2020,4.60,1378.41,254.87,
NFLX May 29 '20 $420 Call,1,05/28/2020,3.75,375.52,05/28/2020,4.60,459.47,83.96,
NFLX May 29 '20 $420 Call,1,05/28/2020,3.80,380.52,05/28/2020,4.60,459.47,78.96,
NFLX May 29 '20 $420 Call,1,05/28/2020,3.80,380.52,05/28/2020,4.60,459.47,78.96,
NFLX May 29 '20 $420 Call,1,05/28/2020,3.80,380.52,05/28/2020,4.60,459.47,78.96,
NFLX May 29 '20 $420 Call,1,05/28/2020,2.37,237.52,05/28/2020,4.60,459.47,221.96,
NFLX May 29 '20 $420 Call,4,05/28/2020,2.37,950.07,05/28/2020,4.60,1837.89,887.82,
NFLX May 29 '20 $420 Call,10,05/28/2020,2.60,2605.16,05/28/2020,3.19,3184.75,579.58,
NFLX Jun 05 '20 $425 Call,10,05/27/2020,4.05,4055.16,05/27/2020,6.40,6394.67,2339.51,
NFLX Jun 19 '20 $440 Call,2,06/09/2020,6.97,1395.03,06/09/2020,7.62,1522.93,127.90,
NFLX Jun 19 '20 $440 Call,8,06/09/2020,6.96,5572.13,06/09/2020,7.62,6091.72,519.59,
NFLX Jun 19 '20 $440 Call,10,06/09/2020,5.94,5945.16,06/09/2020,7.77,7764.64,1819.48,
NFLX Jun 19 '20 $440 Call,5,06/10/2020,9.28,4642.58,06/11/2020,13.92,6957.25,2314.67,
NFLX Jun 19 '20 $440 Call,10,06/15/2020,2.35,2355.16,06/15/2020,3.00,2994.75,639.59,
NFLX Jun 19 '20 $440 Call,3,06/15/2020,3.02,907.55,06/15/2020,3.00,898.42,-9.12,
NFLX Jun 19 '20 $440 Call,8,06/15/2020,3.01,2412.13,06/15/2020,3.00,2395.80,-16.33,
NFLX Jun 19 '20 $440 Call,1,06/15/2020,3.04,304.52,06/15/2020,3.00,299.47,-5.04,
NFLX Jun 19 '20 $440 Call,3,06/15/2020,3.03,910.55,06/15/2020,3.00,898.42,-12.12,
NFLX Jun 19 '20 $440 Call,5,06/15/2020,3.05,1527.58,06/15/2020,3.00,1497.37,-30.21,
NFLX Jun 19 '20 $450 Call,30,06/16/2020,1.93,5805.49,06/17/2020,5.35,16034.09,10228.60,
NFLX Jun 19 '20 $450 Call,1,06/18/2020,2.16,216.52,06/18/2020,1.77,176.48,-40.04,
NFLX Jun 19 '20 $450 Call,6,06/18/2020,2.15,1293.10,06/18/2020,1.77,1058.87,-234.23,
NFLX Jun 19 '20 $450 Call,5,06/18/2020,2.18,1092.58,06/18/2020,1.77,882.39,-210.19,
NFLX Jun 19 '20 $450 Call,6,06/18/2020,2.18,1311.10,06/18/2020,1.77,1058.87,-252.23,
NFLX Jun 19 '20 $450 Call,1,06/18/2020,2.15,215.52,06/18/2020,1.77,176.48,-39.04,
NFLX Jun 19 '20 $450 Call,1,06/18/2020,2.15,215.52,06/18/2020,1.77,176.48,-39.04,
NFLX Jun 19 '20 $450 Call,20,06/18/2020,2.12,4250.33,06/18/2020,2.35,4689.53,439.20,
NFLX Jun 19 '20 $450 Call,9,06/18/2020,2.79,2515.65,06/18/2020,2.16,1939.29,-576.36,
NFLX Jun 19 '20 $450 Call,6,06/18/2020,2.79,1677.10,06/18/2020,2.16,1292.86,-384.24,
NFLX Jun 19 '20 $450 Call,3,06/18/2020,2.79,838.55,06/18/2020,2.16,646.43,-192.12,
NFLX Jun 19 '20 $450 Call,2,06/18/2020,2.79,559.03,06/18/2020,2.16,430.95,-128.08,
NFLX Jun 19 '20 $450 Call,20,06/18/2020,2.22,4450.33,06/18/2020,2.19,4369.54,-80.79,
NFLX Jun 19 '20 $450 Call,8,06/18/2020,2.64,2116.13,06/18/2020,2.95,2355.80,239.67,
NFLX Jun 19 '20 $450 Call,12,06/18/2020,2.65,3186.20,06/18/2020,2.95,3533.70,347.50,
NFLX Jun 19 '20 $450 Call,10,06/19/2020,0.79,795.16,06/19/2020,1.10,1094.79,299.63,
NFLX Jun 19 '20 $450 Call,20,06/19/2020,1.25,2510.33,06/19/2020,1.10,2189.58,-320.74,
NFLX Jun 26 '20 $470 Call,4,06/25/2020,2.16,866.07,06/25/2020,2.25,897.91,31.84,
NFLX Jun 26 '20 $470 Call,6,06/25/2020,2.16,1299.10,06/25/2020,2.25,1346.86,47.76,
NFLX Jun 26 '20 $480 Call,10,06/22/2020,3.90,3905.16,06/22/2020,3.43,3424.74,-480.42,
NFLX Jul 31 '20 $500 Call,3,07/27/2020,5.80,1741.55,07/27/2020,6.90,2068.40,326.85,
NFLX Jul 31 '20 $500 Call,1,07/27/2020,4.98,498.52,07/27/2020,5.26,525.47,26.95,
NFLX Jul 31 '20 $500 Call,1,07/27/2020,5.00,500.52,07/27/2020,5.26,525.47,24.95,
NFLX Jul 31 '20 $500 Call,3,07/27/2020,5.00,1501.55,07/27/2020,5.26,1576.41,74.86,
NFLX Jul 31 '20 $505 Call,5,07/29/2020,1.68,842.58,07/29/2020,1.50,747.39,-95.19,
NFLX Aug 28 '20 $545 Call,5,08/28/2020,1.70,852.57,08/29/2020,0.00,0.00,-852.57,
NFLX Aug 28 '20 $545 Call,5,08/28/2020,0.33,167.57,08/29/2020,0.00,0.00,-167.57,
NFLX Aug 28 '20 $570 Call,10,08/26/2020,5.30,5305.14,08/26/2020,6.40,6394.70,1089.56,
NFLX Sep 25 '20 $500 Call,10,09/21/2020,3.05,3055.14,09/21/2020,3.85,3844.76,789.62,
NFLX Sep 25 '20 $500 Call,1,09/22/2020,2.48,248.51,09/22/2020,4.60,459.47,210.96,
NFLX Sep 25 '20 $500 Call,2,09/22/2020,2.48,497.03,09/22/2020,4.60,918.95,421.92,
NFLX Sep 25 '20 $500 Call,3,09/22/2020,2.48,745.54,09/22/2020,4.60,1378.42,632.88,
NFLX Sep 25 '20 $500 Call,2,09/22/2020,2.48,497.03,09/22/2020,4.60,918.95,421.92,
NFLX Sep 25 '20 $500 Call,1,09/22/2020,2.48,248.51,09/22/2020,4.60,459.47,210.96,
NFLX Sep 25 '20 $500 Call,1,09/22/2020,2.48,248.51,09/22/2020,4.60,459.47,210.96,
NFLX Oct 02 '20 $505 Call,10,09/29/2020,3.15,3155.14,09/29/2020,3.35,3344.77,189.63,
NFLX Oct 02 '20 $505 Call,10,09/30/2020,3.15,3155.14,09/30/2020,4.00,3994.75,839.61,
NFLX Oct 02 '20 $505 Call,1,09/30/2020,3.66,366.51,09/30/2020,4.00,399.48,32.96,
NFLX Oct 09 '20 $530 Call,6,10/08/2020,3.65,2193.08,10/08/2020,4.20,2516.85,323.77,
NFLX Oct 09 '20 $530 Call,2,10/08/2020,3.65,731.03,10/08/2020,4.20,838.95,107.92,
NFLX Oct 09 '20 $530 Call,2,10/08/2020,3.65,731.03,10/08/2020,4.20,838.95,107.92,
NFLX Oct 09 '20 $540 Call,7,10/09/2020,3.40,2383.60,10/09/2020,5.60,3916.30,1532.70,
NFLX Oct 09 '20 $540 Call,10,10/08/2020,1.73,1735.14,10/09/2020,3.80,3794.76,2059.62,
NFLX Oct 09 '20 $540 Call,3,10/09/2020,3.40,1021.54,10/09/2020,5.00,1498.42,476.88,
NFLX Oct 09 '20 $540 Call,10,10/09/2020,2.59,2595.14,10/09/2020,3.60,3594.76,999.62,
NFLX Oct 16 '20 $520 Put,10,10/12/2020,1.75,1755.14,10/12/2020,2.42,2414.79,659.65,
NIO Oct 16 '20 $23 Call,13,10/12/2020,0.28,370.68,10/14/2020,2.34,3035.23,2664.55,
NIO Oct 16 '20 $23 Call,5,10/12/2020,0.28,142.57,10/14/2020,2.34,1167.39,1024.83,
NIO Oct 16 '20 $23 Call,20,10/12/2020,0.28,570.28,10/14/2020,2.34,4669.58,4099.30,
NIO Oct 16 '20 $23 Call,1,10/12/2020,0.28,28.51,10/14/2020,2.34,233.48,204.97,
NIO Oct 16 '20 $23 Call,1,10/12/2020,0.28,28.51,10/14/2020,2.34,233.48,204.97,
NIO Oct 16 '20 $23 Call,10,10/12/2020,0.27,275.14,10/14/2020,2.34,2334.79,2059.65,
NIO Oct 16 '20 $23 Call,5,10/13/2020,0.15,77.57,10/14/2020,3.90,1947.38,1869.81,
NIO Oct 16 '20 $23 Call,1,10/13/2020,0.12,12.51,10/14/2020,3.90,389.48,376.96,
NIO Oct 16 '20 $23 Call,4,10/13/2020,0.12,50.06,10/14/2020,3.90,1557.90,1507.85,
NIO Oct 16 '20 $23 Call,45,10/13/2020,0.15,698.13,10/14/2020,3.90,17526.40,16828.27,
NIO Oct 16 '20 $23 Call,50,10/12/2020,0.28,1425.70,10/14/2020,2.58,12873.92,11448.22,
NIO Oct 16 '20 $23 Call,8,10/13/2020,0.12,100.11,10/14/2020,3.40,2715.81,2615.70,
NIO Oct 16 '20 $23 Call,11,10/13/2020,0.12,137.65,10/14/2020,3.40,3734.24,3596.59,
NIO Oct 16 '20 $23 Call,26,10/13/2020,0.12,325.36,10/14/2020,3.40,8826.39,8501.03,
NIO Oct 23 '20 $30 Call,80,10/20/2020,0.28,2281.11,10/25/2020,0.00,0.00,-2281.11,
NIO Oct 23 '20 $30 Call,30,10/20/2020,0.19,585.42,10/25/2020,0.00,0.00,-585.42,
NKLA Jul 31 '20 $75 Call,10,07/06/2020,0.75,755.16,08/01/2020,0.00,0.00,-755.16,
NKLA Jul 31 '20 $75 Call,20,07/06/2020,0.90,1810.33,08/01/2020,0.00,0.00,-1810.33,
NKLA Aug 14 '20 $55 Call,10,08/04/2020,0.75,755.14,08/15/2020,0.00,0.00,-755.14,
NUAN Jul 17 '20 $25 Call,10,06/22/2020,1.25,1255.16,06/22/2020,1.46,1454.78,199.62,
NUAN Jul 17 '20 $28 Call,30,06/23/2020,0.55,1665.49,07/18/2020,0.00,0.00,-1665.49,
NUAN Aug 21 '20 $30 Call,30,07/20/2020,0.45,1365.49,07/28/2020,0.35,1034.42,-331.07,
NVDA Apr 17 '20 $180 Put,20,03/25/2020,2.40,4810.33,04/18/2020,0.00,0.00,-4810.33,
NVDA Apr 17 '20 $180 Put,20,03/31/2020,0.40,810.33,04/18/2020,0.00,0.00,-810.33,
OKTA Apr 17 '20 $140 Call,15,03/02/2020,6.50,9757.75,03/03/2020,8.20,12291.95,2534.21,
OKTA Apr 17 '20 $140 Call,10,03/05/2020,5.30,5305.16,04/14/2020,2.50,2494.76,-2810.40,
OKTA Apr 17 '20 $140 Call,5,03/06/2020,3.80,1902.58,04/14/2020,2.50,1247.38,-655.20,
OKTA,1000,12/23/2019,118.58,118580.00,01/09/2020,129.01,129002.60,10422.60,
OKTA,700,01/30/2020,133.63,93541.00,01/30/2020,133.21,93243.58,-297.42,
OKTA,150,01/30/2020,133.63,20044.50,01/30/2020,133.21,19981.32,-63.18,
OKTA,50,01/30/2020,133.63,6681.50,01/30/2020,133.22,6660.62,-20.88,
OKTA,100,01/30/2020,133.63,13363.00,01/30/2020,133.22,13321.61,-41.39,
OKTA,9,02/05/2020,129.54,1165.86,02/14/2020,138.81,1249.23,83.37,
OKTA,200,02/05/2020,129.56,25912.82,02/14/2020,138.81,27760.66,1847.84,
OKTA,200,02/05/2020,129.55,25910.40,02/14/2020,138.81,27760.66,1850.26,
OKTA,48,02/05/2020,129.56,6218.79,02/14/2020,138.81,6662.56,443.77,
OKTA,43,02/05/2020,129.57,5571.65,02/14/2020,138.81,5968.54,396.89,
ON Jul 17 '20 $21 Call,30,06/29/2020,0.79,2385.49,07/17/2020,0.45,1334.42,-1051.07,
OXY May 08 '20 $14.50 Put,20,05/06/2020,0.48,970.33,05/06/2020,0.65,1289.60,319.28,
OXY May 15 '20 $16 Call,6,04/22/2020,0.89,537.10,04/23/2020,0.93,554.88,17.78,
OXY May 15 '20 $16 Call,12,04/22/2020,0.89,1074.20,04/23/2020,0.93,1109.75,35.56,
OXY May 15 '20 $16 Call,12,04/22/2020,0.89,1074.20,04/23/2020,0.93,1109.75,35.56,
OXY Jul 31 '20 $20 Call,5,07/21/2020,0.19,97.58,07/28/2020,0.01,2.41,-95.17,
OXY Jul 31 '20 $20 Call,5,07/21/2020,0.19,97.58,07/28/2020,0.01,2.41,-95.17,
OXY Jul 31 '20 $20 Call,12,07/21/2020,0.18,222.20,07/28/2020,0.01,5.78,-216.42,
OXY Jul 31 '20 $20 Call,10,07/21/2020,0.18,185.16,07/28/2020,0.01,4.82,-180.35,
